"Book Title","ISBN","Rating","Author","Language","Pages","Publication","Publish Date","Genres","Book URL"
"Paris Spleen","9780811200073","4.31","Charles Baudelaire","English","118","New Directions","January 17th 1970","['Poetry', 'Cultural', 'France', 'Classics', 'European Literature', 'French Literature', 'Fiction', 'Literature', 'Literature', '19th Century', 'Philosophy', 'Academic', 'School', 'Short Stories']","https://www.goodreads.com/book/show/24601.Paris_Spleen"
"The Golden Key","9780374425906","4.07","George MacDonald","English","96","Farrar, Straus and Giroux (BYR)","December 1st 1984","['Fantasy', 'Fiction', 'Classics', 'Childrens', 'Fantasy', 'Fairy Tales']","https://www.goodreads.com/book/show/682742.The_Golden_Key"
"Siberian Journey: Down the Amur to the Pacific, 1856-1857","-1","3.75","Perry McDonough Collins","English","370","University of Wisconsin Press","1962","['Cultural', 'Russia']","https://www.goodreads.com/book/show/13605193-siberian-journey"
"Monsieur Lecoq","9780486225708","3.79","Ãmile Gaboriau","English","278","Dover Publications","December 28th 1975","['Mystery', 'Classics', 'Mystery', 'Crime', 'Cultural', 'France']","https://www.goodreads.com/book/show/2168808.Monsieur_Lecoq"
"Lost Sir Massingberd: A Romance of Real Life","9780405078910","3.25","James Payn","English","328","Arno Press","January 1st 1976","['Fiction']","https://www.goodreads.com/book/show/4567006-lost-sir-massingberd"
"Maldoror = Les Chants de Maldoror, together with a translation of LautreÌamont's PoeÌsies","9780811200820","4.19","Comte de LautrÃ©amont","English","342","New Directions","January 17th 1965","['Poetry', 'Fiction', 'Cultural', 'France', 'Literature', 'Classics', 'European Literature', 'French Literature', 'Literature', '19th Century', 'Horror', 'Novels', 'Gothic']","https://www.goodreads.com/book/show/157685.Maldoror_Les_Chants_de_Maldoror_together_with_a_translation_of_Lautre_amont_s_Poe_sies"
"Miss Ravenel's Conversion from Secession to Loyalty","9780803266155","3.25","John William De Forest","English","466","Bison Books","October 1st 1998","['History', 'Military History', 'Civil War', 'American History', 'American Civil War', 'Literature', '19th Century', 'Literature', 'American', 'Literature']","https://www.goodreads.com/book/show/5677794-miss-ravenel-s-conversion-from-secession-to-loyalty"
"The Semi-Attached Couple & The Semi-Detached House","9780385272179","3.84","Emily Eden","English","256","The Dial Press","January 1st 1992","['Classics', 'Fiction', 'European Literature', 'British Literature', 'Historical', 'Historical Fiction', 'Historical', 'Victorian', 'Romance']","https://www.goodreads.com/book/show/842799.The_Semi_Attached_Couple_The_Semi_Detached_House"
"Considerations on Representative Government","9780895269423","3.75","John Stuart Mill","English","365","Regnery Publishing","January 1st 1962","['Politics', 'Philosophy', 'Nonfiction', 'Classics', 'History']","https://www.goodreads.com/book/show/15306732-considerations-on-representative-government"
"The Trail of the Serpent","9780812966787","3.66","Mary Elizabeth Braddon","English","496","Modern Library","February 11th 2003","['Classics', 'Mystery', 'Literature', '19th Century', 'Fiction', 'Historical', 'Victorian', 'European Literature', 'British Literature']","https://www.goodreads.com/book/show/182915.The_Trail_of_the_Serpent"
"The Notting Hill Mystery","9780712358590","3.35","Charles Warren Adams","English","284","British Library","April 15th 2012","['Mystery', 'Fiction', 'Classics', 'Mystery', 'Crime', 'European Literature', 'British Literature']","https://www.goodreads.com/book/show/13226419-the-notting-hill-mystery"
"The Wyvern Mystery","9780750906876","3.24","J. Sheridan Le Fanu","English","288","The History Press","June 1st 1994","['Classics', 'Mystery', 'Gothic', 'Horror', 'Fiction', 'Historical', 'Victorian', 'Literature', '19th Century', 'Historical', 'Historical Fiction']","https://www.goodreads.com/book/show/49672.The_Wyvern_Mystery"
"Howard's Book of Conundrums and Riddles","-1","5.0","Clarence Howard","English","162","","August 24th 2013","[]","https://www.goodreads.com/book/show/20512344-howard-s-book-of-conundrums-and-riddles"
"The Whites and the Blues","9781589632523","3.77","Alexandre Dumas","English","680","Fredonia Books (NL)","May 18th 2001","['Cultural', 'France', 'Fiction', 'Historical', 'Historical Fiction', 'Literature']","https://www.goodreads.com/book/show/115309.The_Whites_and_the_Blues"
"The Book of Were-Wolves by Sabine Baring-Gould, Fiction, Horror","9781587156106","3.47","Sabine Baring-Gould","English","200","Borgo Press","August 1st 2002","['Shapeshifters', 'Werewolves', 'Nonfiction', 'History', 'Folklore', 'Horror', 'Fantasy', 'Mythology', 'Fantasy', 'Supernatural']","https://www.goodreads.com/book/show/2422823.The_Book_of_Were_Wolves_by_Sabine_Baring_Gould_Fiction_Horror"
"Pope Joan: Translated & Adapted from the Greek","9780720610659","3.91","Emmanuel Rhoides","English","200","Peter Owen Publishers","March 1st 2000","['Fiction', 'Historical', 'Historical Fiction', 'Classics', 'Religion']","https://www.goodreads.com/book/show/27253.Pope_Joan"
"Charles le TÃ©mÃ©raire: Tome 2","9781421226514","0.0","Alexandre Dumas","","228","Adamant Media Corporation","January 11th 2002","[]","https://www.goodreads.com/book/show/1061468.Charles_le_T_m_raire"
"The Story of a Bad Boy","-1","3.77","Thomas Bailey Aldrich","","253","John C. Winston","1927","['Classics', 'Fiction', 'Childrens', 'Historical', 'Historical Fiction', 'Adventure', 'Humor', 'Literature', '19th Century']","https://www.goodreads.com/book/show/12013293-the-story-of-a-bad-boy"
"The Gorilla Hunters: A Tale of the Wilds of Africa","9781934554029","3.9","R.M. Ballantyne","English","378","Vision Forum","May 1st 2007","['Historical', 'Historical Fiction', 'Adventure', 'Classics', 'Fiction']","https://www.goodreads.com/book/show/2573698-the-gorilla-hunters"
"Curious Myths of the Middle Ages: The Sangreal, Pope Joan, The Wandering Jew, and Others","9780486439938","3.36","Sabine Baring-Gould","English","384","Dover Publications","June 3rd 2005","['History', 'Nonfiction', 'Fantasy', 'Mythology', 'Historical', 'Medieval', 'Classics', 'Religion']","https://www.goodreads.com/book/show/657815.Curious_Myths_of_the_Middle_Ages"
"Torture","9780812210620","3.5","Henry Charles Lea","English","209","University of Pennsylvania Press","July 1st 1974","['Historical', 'Medieval', 'History']","https://www.goodreads.com/book/show/91793.Torture"
"On the Study of Celtic Literature","9781595477354","3.33","Matthew Arnold","English","92","NuVision Publications","March 18th 2008","['Nonfiction', 'History', 'Academic']","https://www.goodreads.com/book/show/7017034-on-the-study-of-celtic-literature"
"Life Without Principle","9781432595180","4.02","Henry David Thoreau","English","48","Kessinger Publishing","March 1st 2007","['Philosophy', 'Nonfiction', 'Classics', 'Writing', 'Essays', 'Literature']","https://www.goodreads.com/book/show/2260975.Life_Without_Principle"
"Ye Book of Copperheads","-1","4.0","Charles Godfrey Leland","","36","Frederick Leypoldt","1863","[]","https://www.goodreads.com/book/show/25814735-ye-book-of-copperheads"
"The Evolution of Woman","-1","4.0","Harry Whitney McVickar","","99","Harper & Brothers","1896","[]","https://www.goodreads.com/book/show/25821212-the-evolution-of-woman"
"Cape Cod","9781420927122","3.74","Henry David Thoreau","English","116","Digireads.com","January 1st 2006","['Travel', 'Classics', 'Nonfiction', 'Environment', 'Nature', 'Philosophy', 'Writing', 'Essays', 'Literature', 'Science', 'Natural History', 'History', 'Autobiography', 'Memoir']","https://www.goodreads.com/book/show/64897.Cape_Cod"
"A Plea For Captain John Brown","9781419102691","3.62","Henry David Thoreau","English","[]","Kessinger Publishing","June 1st 2004","['History', 'Classics', 'Nonfiction', 'Literature', 'American', 'Writing', 'Essays', 'Biography', 'Politics']","https://www.goodreads.com/book/show/1514224.A_Plea_For_Captain_John_Brown"
"The Conduct of Life","9780548123478","3.92","Ralph Waldo Emerson","English","312","Kessinger Publishing","July 1st 2007","['Philosophy', 'Classics', 'Nonfiction']","https://www.goodreads.com/book/show/7406109-the-conduct-of-life"
"Recollections of the Lakes and the Lake Poets","9780140430561","3.84","Thomas de Quincey","English","416","Penguin Classics","March 30th 1971","['Nonfiction', 'Medievalism', 'Romanticism', 'Autobiography', 'Memoir', 'Classics', 'Biography', 'Criticism', 'Literary Criticism', 'Philosophy']","https://www.goodreads.com/book/show/820486.Recollections_of_the_Lakes_and_the_Lake_Poets"
"A Tale of Two Cities","9780141439600","3.82","Charles Dickens","English","489","Penguin","2003","['Fiction', 'Classics', 'Historical', 'Historical Fiction', 'Literature', 'Historical', 'Academic', 'School']","https://www.goodreads.com/book/show/1953.A_Tale_of_Two_Cities"
"The Scarlet Letter","9780142437261","3.38","Nathaniel Hawthorne","English","238","Penguin Books","February 27th 2003","['Classics', 'Fiction', 'Historical', 'Historical Fiction', 'Academic', 'School']","https://www.goodreads.com/book/show/12296.The_Scarlet_Letter"
"Moby-Dick or, The Whale","9780142437247","3.47","Herman Melville","English","720","Penguin Classics","February 21st 2003","['Classics', 'Fiction', 'Literature', 'Adventure', 'Novels']","https://www.goodreads.com/book/show/153747.Moby_Dick_or_The_Whale"
"Madame Bovary","9780192840394","3.65","Gustave Flaubert","English","329","Oxford University Press","2004","['Classics', 'Fiction', 'Cultural', 'France', 'Literature', 'European Literature', 'French Literature']","https://www.goodreads.com/book/show/2175.Madame_Bovary"
"North and South","9780140620191","4.13","Elizabeth Gaskell","English","521","Penguin Books","January 13th 1994","['Romance', 'Historical', 'Historical Fiction', 'Classics', 'Literature', '19th Century', 'Historical']","https://www.goodreads.com/book/show/156538.North_and_South"
"Uncle Tom's Cabin","9781840224023","3.84","Harriet Beecher Stowe","English","438","Wordsworth Classics","August 5th 1999","['Classics', 'Fiction', 'Historical', 'Historical Fiction', 'Literature']","https://www.goodreads.com/book/show/46787.Uncle_Tom_s_Cabin"
"David Copperfield","9780140439441","3.97","Charles Dickens","English","882","Penguin","2004","['Classics', 'Fiction', 'Literature', 'Historical', 'Historical Fiction', 'Literature', '19th Century', 'European Literature', 'British Literature', 'Novels', 'Classics', 'Classic Literature', 'Historical', 'Victorian', 'Historical']","https://www.goodreads.com/book/show/58696.David_Copperfield"
"Bleak House","9780143037613","4.0","Charles Dickens","English","1017","Penguin Books","January 6th 2006","['Classics', 'Fiction', 'Literature', 'Literature', '19th Century']","https://www.goodreads.com/book/show/31242.Bleak_House"
"Walden","9780691096124","3.8","Henry David Thoreau","English","352","Princeton University Press","April 18th 2004","['Nonfiction', 'Philosophy', 'Environment', 'Nature', 'Autobiography', 'Memoir', 'Literature', 'Biography', 'Writing', 'Essays', 'Literature', 'American', 'Classics', 'Academic', 'School']","https://www.goodreads.com/book/show/16902.Walden"
"Leaves of Grass","9781416523710","4.12","Walt Whitman","English","624","Simon  Schuster","August 1st 2006","['Fiction', 'Classics', 'Literature', 'Literature', 'American', 'Poetry']","https://www.goodreads.com/book/show/27494.Leaves_of_Grass"
"Cranford","9780141439884","3.85","Elizabeth Gaskell","English","257","Penguin Classics","June 30th 2005","['Classics', 'Fiction', 'Historical', 'Historical Fiction', 'Literature', '19th Century']","https://www.goodreads.com/book/show/182381.Cranford"
"The Origin of Species/The Voyage of the Beagle","9781400041275","4.12","Charles Darwin","English","1024","Everyman's Library","October 14th 2003","['Science', 'Nonfiction', 'Classics', 'Biology', 'Evolution', 'Science', 'Natural History', 'Philosophy']","https://www.goodreads.com/book/show/34002.The_Origin_of_Species_The_Voyage_of_the_Beagle"
"Les Fleurs du Mal","9780879234621","4.26","Charles Baudelaire","English","365","David R. Godine Publisher","October 1st 1983","['Poetry', 'European Literature', 'French Literature', 'Cultural', 'France', 'Literature', '19th Century', 'Literature', 'Classics', 'Gothic', 'Academic', 'Read For School', 'Unfinished', 'Nonfiction']","https://www.goodreads.com/book/show/203220.Les_Fleurs_du_Mal"
"Bartleby the Scrivener","9780974607801","3.9","Herman Melville","English","64","Melville House","May 1st 2004","['Literature', 'Literature', 'American', 'Literature', '19th Century', 'Academic', 'School', 'Novella']","https://www.goodreads.com/book/show/114230.Bartleby_the_Scrivener"
"Villette","9780375758508","3.75","Charlotte BrontÃ«","English","573","Modern Library","October 9th 2001","['Classics', 'Fiction', 'Romance', 'Literature', '19th Century', 'Historical', 'Victorian']","https://www.goodreads.com/book/show/31173.Villette"
"Little Dorrit","9780141439969","3.98","Charles Dickens","English","985","Penguin Classics","September 25th 2003","['Classics', 'Fiction', 'Literature']","https://www.goodreads.com/book/show/31250.Little_Dorrit"
"Hard Times","9780321107213","3.51","Charles Dickens","English","353","Pearson Longman","October 19th 2003","['Classics', 'Fiction', 'Literature', 'Literature', '19th Century', 'Historical', 'Victorian', 'European Literature', 'British Literature', 'Novels', 'Historical', 'Historical Fiction', 'Classics', 'Classic Literature', 'Academic', 'School']","https://www.goodreads.com/book/show/5344.Hard_Times"
"The Origin of Species","9780785819110","3.98","Charles Darwin","English","703","Castle Books","May 1st 2004","['Nonfiction', 'Classics', 'Science', 'Biology', 'Biology', 'Evolution', 'Philosophy']","https://www.goodreads.com/book/show/22463.The_Origin_of_Species"
"The House of the Seven Gables","9780393924763","3.45","Nathaniel Hawthorne","English","225","W. W. Norton & Company","August 8th 2005","['Classics', 'Fiction', 'Gothic', 'Literature', 'Historical', 'Historical Fiction', 'Literature', 'American', 'Literature', '19th Century', 'Classics', 'Classic Literature', 'Horror', 'Novels']","https://www.goodreads.com/book/show/90192.The_House_of_the_Seven_Gables"
"Adam Bede","9780375759017","3.78","George Eliot","English","624","Modern Library","April 9th 2002","['Classics', 'Fiction', 'Literature', 'Historical', 'Historical Fiction', 'Literature', '19th Century']","https://www.goodreads.com/book/show/20563.Adam_Bede"
