"Book Title","ISBN","Rating","Author","Language","Pages","Publication","Publish Date","Genres","Book URL"
"Shortcomings","9781897299166","3.64","Adrian Tomine","English","108","Drawn and Quarterly","October 2nd 2007","['Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Fiction', 'Graphic Novels Comics', 'Sequential Art', 'Comix']","https://www.goodreads.com/book/show/227350.Shortcomings"
"Fool","9780060590314","3.96","Christopher Moore","English","311","HarperCollins William Morrow","February 10th 2009","['Humor', 'Fiction', 'Fantasy', 'Humor', 'Comedy', 'Historical', 'Historical Fiction']","https://www.goodreads.com/book/show/3684856-fool"
"Knuffle Bunny: A Cautionary Tale (Knuffle Bunny, #1)","9781844280599","4.26","Mo Willems","English","40","Walker Books Ltd","July 7th 2005","['Childrens', 'Picture Books', 'Childrens']","https://www.goodreads.com/book/show/490867.Knuffle_Bunny"
"To the End of the Land","9780307592972","3.94","David Grossman","English","581","Vintage Books","September 21st 2010","['Fiction', 'Cultural', 'Israel', 'Historical', 'Historical Fiction', 'War', 'Novels']","https://www.goodreads.com/book/show/7779571-to-the-end-of-the-land"
"How to Read Literature Like a Professor","9780060009427","3.64","Thomas C. Foster","English","314","Harper Perennial","November 14th 2014","['Writing', 'Books About Books', 'Language', 'Writing', 'Reference', 'Nonfiction']","https://www.goodreads.com/book/show/39933.How_to_Read_Literature_Like_a_Professor"
"Broken","9780151013661","3.56","Karin Fossum","English","265","Houghton Mifflin Harcourt","August 1st 2010","['Fiction', 'Mystery', 'European Literature', 'Scandinavian Literature', 'Mystery', 'Crime']","https://www.goodreads.com/book/show/7025067-broken"
"Heavier Than Heaven: A Biography of Kurt Cobain","9780786865055","4.1","Charles R. Cross","English","381","Hyperion","2001","['Biography', 'Nonfiction', 'Biography Memoir']","https://www.goodreads.com/book/show/1149440.Heavier_Than_Heaven"
"Life Sentence (Dying to Live, #2)","9781934861110","3.87","Kim Paffenroth","English","231","Permuted Press","October 15th 2008","['Horror', 'Zombies', 'Horror', 'Science Fiction', 'Apocalyptic', 'Fiction', 'Science Fiction']","https://www.goodreads.com/book/show/4772386-life-sentence"
"Lord of Fire (Knight Miscellany, #2)","9780449006375","4.03","Gaelen Foley","English","407","Ivy Books","March 26th 2002","['Romance', 'Historical Romance', 'Romance', 'Historical', 'Historical', 'Regency', 'Historical Romance', 'Regency Romance', 'Historical', 'Historical Fiction']","https://www.goodreads.com/book/show/958537.Lord_of_Fire"
"By Possession (Medieval #1)","9780553582215","3.81","Madeline Hunter","English","400","Bantam","September 5th 2000","['Romance', 'Historical Romance', 'Romance', 'Historical', 'Medieval', 'Historical', 'Historical Romance', 'Medieval Romance', 'Historical', 'Historical Fiction']","https://www.goodreads.com/book/show/67085.By_Possession"
"Sons of Destiny (Cirque Du Freak, #12)","9780316156295","4.22","Darren Shan","English","240","Little, Brown and Company","September 6th 2006","['Young Adult', 'Paranormal', 'Vampires', 'Horror', 'Fantasy', 'Paranormal']","https://www.goodreads.com/book/show/8948.Sons_of_Destiny"
"Proof","9780571199976","4.01","David Auburn","English","83","Farrar, Straus and Giroux","March 5th 2001","['Plays', 'Drama', 'Plays', 'Theatre', 'Fiction']","https://www.goodreads.com/book/show/150720.Proof"
"Shakespeare's Wife","-1","3.42","Germaine Greer","English","420","Bloomsbury Publishing","February 14th 2011","['History', 'Biography', 'Nonfiction', 'Feminism', 'Historical', 'European Literature', 'British Literature', 'Womens', 'Literature', '16th Century', 'Criticism', 'Literary Criticism', 'Biography Memoir']","https://www.goodreads.com/book/show/11661245-shakespeare-s-wife"
"Four Souls","9780060935221","3.9","Louise Erdrich","English","210","Harper Perennial","August 29th 2017","['Fiction', 'Historical', 'Historical Fiction', 'Literary Fiction', 'Novels']","https://www.goodreads.com/book/show/91437.Four_Souls"
"Angler: The Cheney Vice Presidency","9781594201868","4.02","Barton Gellman","English","483","Penguin Press HC, The","September 16th 2008","['Politics', 'Nonfiction', 'History', 'Biography', 'North American Hi...', 'American History']","https://www.goodreads.com/book/show/2889247-angler"
"Reflex (Jumper, #2)","9780812578546","3.94","Steven Gould","English","380","Tor Science Fiction","August 1st 2005","['Science Fiction', 'Fiction', 'Fantasy', 'Young Adult', 'Adventure', 'Fantasy', 'Urban Fantasy', 'Thriller', 'Science Fiction Fantasy', 'Fantasy', 'Supernatural', 'Fantasy', 'Paranormal']","https://www.goodreads.com/book/show/64818.Reflex"
"Omerta","9780345432407","3.69","Mario Puzo","English","369","Ballantine Books","May 1st 2001","['Fiction', 'Mystery', 'Crime', 'Thriller', 'Mystery']","https://www.goodreads.com/book/show/22028.Omerta"
"Untold Stories","9780571228300","4.11","Alan Bennett","English","658","Faber and Faber Limited","2005","['Biography', 'Nonfiction', 'Autobiography', 'Memoir', 'Biography', 'Autobiography', 'Writing', 'Essays']","https://www.goodreads.com/book/show/1050295.Untold_Stories"
"Leadership and Self-Deception: Getting Out of the Box","9781576751749","4.11","The Arbinger Institute","English","180","Berrett-Koehler Publishers","January 1st 2002","['Leadership', 'Self Help', 'Business', 'Nonfiction', 'Psychology', 'Business', 'Management', 'Self Help', 'Personal Development', 'Relationships', 'Philosophy', 'Buisness']","https://www.goodreads.com/book/show/180463.Leadership_and_Self_Deception"
"The Golden Mean","9780307356208","3.47","Annabel Lyon","English","304","Random House Canada","August 11th 2009","['Historical', 'Historical Fiction', 'Fiction', 'Cultural', 'Canada', 'Historical', 'Philosophy']","https://www.goodreads.com/book/show/6396579-the-golden-mean"
"Lucia, Lucia","9780345472441","3.93","Adriana Trigiani","English","305","Fawcett Books","September 27th 2005","['Fiction', 'Historical', 'Historical Fiction', 'Womens Fiction', 'Chick Lit', 'Romance', 'Adult Fiction', 'Adult', 'Audiobook', 'Historical', 'New York', 'Womens Fiction']","https://www.goodreads.com/book/show/60057.Lucia_Lucia"
"Haunted (Women of the Otherworld, #5)","9780553587081","4.08","Kelley Armstrong","English","495","Bantam Spectra","May 31st 2005","['Fantasy', 'Urban Fantasy', 'Fantasy', 'Paranormal', 'Fantasy', 'Romance', 'Romance', 'Paranormal Romance']","https://www.goodreads.com/book/show/11919.Haunted"
"The Ginseng Hunter","9780385517393","3.65","Jeff Talarigo","English","177","Nan A. Talese","April 15th 2008","['Fiction', 'Cultural', 'China', 'Historical', 'Historical Fiction', 'Cultural', 'Asia', 'Historical', 'Literature', 'Asian Literature']","https://www.goodreads.com/book/show/1787443.The_Ginseng_Hunter"
"The Study Series Bundle (Study, #1-3)","-1","4.46","Maria V. Snyder","English","1027","MIRA","March 1st 2008","['Fantasy', 'Young Adult', 'Fiction', 'Fantasy', 'Magic', 'Romance', 'Fantasy', 'Paranormal', 'Young Adult', 'Young Adult Fantasy', 'Adventure', 'Science Fiction Fantasy', 'Young Adult', 'Young Adult Romance']","https://www.goodreads.com/book/show/6139020-the-study-series-bundle"
"The Taking","9780553584509","3.78","Dean Koontz","English","410","Bantam","April 26th 2005","['Horror', 'Fiction', 'Thriller']","https://www.goodreads.com/book/show/16434.The_Taking"
"The Lost Garden","9780393324914","3.78","Helen Humphreys","English","208","W. W. Norton  Company","October 17th 2003","['Historical', 'Historical Fiction', 'Fiction', 'Cultural', 'Canada', 'War', 'Historical', 'Gardening']","https://www.goodreads.com/book/show/1302575.The_Lost_Garden"
"Shatter Me (Shatter Me, #1)","9780062085481","4.0","Tahereh Mafi","English","338","Harper","November 15th 2011","['Young Adult', 'Science Fiction', 'Dystopia', 'Romance', 'Fantasy']","https://www.goodreads.com/book/show/10429045-shatter-me"
"Day After Night","9780743299848","3.66","Anita Diamant","English","294","Scribner","September 8th 2009","['Historical', 'Historical Fiction', 'Fiction', 'World War II', 'Holocaust', 'Historical', 'War', 'World War II', 'Cultural', 'Israel', 'Literature', 'Jewish']","https://www.goodreads.com/book/show/6330323-day-after-night"
"Girls of Riyadh","9781594201219","3.18","Rajaa Alsanea","English","304","Penguin Press HC, The","July 5th 2007","['Fiction', 'Novels', 'Romance']","https://www.goodreads.com/book/show/398812.Girls_of_Riyadh"
"A Dog Year: Twelve Months, Four Dogs, and Me","9780812966909","4.11","Jon Katz","English","212","Random House Trade Paperbacks","May 6th 2003","['Animals', 'Dogs', 'Animals', 'Nonfiction', 'Autobiography', 'Memoir']","https://www.goodreads.com/book/show/65056.A_Dog_Year"
"Terrorist","9780307264657","3.17","John Updike","English","320","Knopf","June 6th 2006","['Fiction', 'Literature', 'War', 'Terrorism', 'Literature', 'American', 'Contemporary']","https://www.goodreads.com/book/show/11657.Terrorist"
"The Brief Wondrous Life of Oscar Wao","9780571302031","3.9","Junot DÃ­az","English","335","Faber and Faber","2012","['Fiction', 'Contemporary', 'Magical Realism', 'Novels']","https://www.goodreads.com/book/show/23119388-the-brief-wondrous-life-of-oscar-wao"
"World Without End (The Pillars of the Earth, #2)","-1","4.24","Ken Follett","English","1088","Signet","October 7th 2007","['Historical', 'Historical Fiction', 'Fiction', 'Historical']","https://www.goodreads.com/book/show/5201512-world-without-end"
"Why We Suck: A Feel Good Guide to Staying Fat, Loud, Lazy and Stupid","9780670031603","3.67","Denis Leary","English","240","Viking Adult","November 18th 2008","['Humor', 'Nonfiction', 'Humor', 'Comedy', 'Biography', 'Adult']","https://www.goodreads.com/book/show/2983489-why-we-suck"
"End the Fed","9780446549196","4.05","Ron Paul","English","212","Grand Central Publishing","September 16th 2009","['Economics', 'Politics', 'Nonfiction', 'History', 'Business']","https://www.goodreads.com/book/show/6388946-end-the-fed"
"Render Unto Caesar","9780765306548","3.81","Gillian Bradshaw","English","464","Forge Books","October 1st 2004","['Historical', 'Historical Fiction', 'Fiction', 'Historical', 'Roman']","https://www.goodreads.com/book/show/146689.Render_Unto_Caesar"
"Carry Me Home","9780385338134","4.08","Sandra Kring","English","288","Delta","December 28th 2004","['Fiction', 'Historical', 'Historical Fiction', 'Young Adult', 'Coming Of Age', 'Young Adult']","https://www.goodreads.com/book/show/214241.Carry_Me_Home"
"Blue Dahlia (In The Garden #1)","9780739447536","4.11","Nora Roberts","English","307","Jove Books","January 1st 2004","['Romance', 'Fiction', 'Fantasy', 'Paranormal', 'Romance', 'Contemporary Romance', 'Contemporary']","https://www.goodreads.com/book/show/448733.Blue_Dahlia"
"The Five Dysfunctions of a Team: A Leadership Fable","9780787960759","4.01","Patrick Lencioni","English","227","Jossey-Bass","April 11th 2002","['Business', 'Nonfiction', 'Business', 'Management', 'Self Help']","https://www.goodreads.com/book/show/21343.The_Five_Dysfunctions_of_a_Team"
"The Last Kingdom (Saxon Stories, #1)","9780061760884","4.24","Bernard Cornwell","English","384","HarperCollins e-books","March 17th 2009","['Historical', 'Historical Fiction', 'Fiction', 'Historical', 'Fantasy']","https://www.goodreads.com/book/show/10178829-the-last-kingdom"
"Sammy's Hill (Samantha Joyce, #1)","9781401359713","3.53","Kristin Gore","English","400","Miramax","June 15th 2005","['Womens Fiction', 'Chick Lit', 'Fiction', 'Romance', 'Politics', 'Humor']","https://www.goodreads.com/book/show/95950.Sammy_s_Hill"
"Living History","9780743222259","3.75","Hillary Rodham Clinton","English","567","Scribner","April 19th 2004","['Nonfiction', 'Biography', 'Politics', 'Autobiography', 'Memoir']","https://www.goodreads.com/book/show/56073.Living_History"
"Kitty and the Midnight Hour (Kitty Norville #1)","9780446616416","3.66","Carrie Vaughn","English","259","Grand Central Publishing","November 1st 2005","['Fantasy', 'Urban Fantasy', 'Fantasy', 'Paranormal', 'Fantasy', 'Shapeshifters', 'Werewolves', 'Paranormal', 'Vampires', 'Fiction']","https://www.goodreads.com/book/show/14461.Kitty_and_the_Midnight_Hour"
"The Little Lady Agency (The Little Lady Agency, #1)","9781416527268","3.75","Hester Browne","English","406","Gallery Books","September 5th 2006","['Womens Fiction', 'Chick Lit', 'Romance', 'Fiction', 'Contemporary']","https://www.goodreads.com/book/show/137098.The_Little_Lady_Agency"
"American Brutus: John Wilkes Booth and the Lincoln Conspiracies","9780375759741","4.1","Michael W. Kauffman","English","544","Random House Trade Paperbacks","October 18th 2005","['History', 'Nonfiction', 'Biography', 'Military History', 'Civil War', 'North American Hi...', 'American History']","https://www.goodreads.com/book/show/146263.American_Brutus"
"Nixonland: The Rise of a President and the Fracturing of America","9780743243025","4.13","Rick Perlstein","English","895","Scribner/Simon & Schuster (NYC)","May 13th 2008","['History', 'Nonfiction', 'Politics', 'Biography', 'North American Hi...', 'American History', 'Politics', 'Presidents']","https://www.goodreads.com/book/show/2393575.Nixonland"
"Love and Louis XIV: The Women in the Life of the Sun King","9780385509848","3.9","Antonia Fraser","English","388","Nan A. Talese","March 20th 2007","['History', 'Nonfiction', 'Biography', 'Cultural', 'France', 'Historical']","https://www.goodreads.com/book/show/17149.Love_and_Louis_XIV"
"The Journeys of Socrates","9780060750237","4.3","Dan Millman","English","336","HarperOne","April 12th 2005","['Fiction', 'Philosophy', 'Spirituality', 'Self Help', 'Inspirational']","https://www.goodreads.com/book/show/531391.The_Journeys_of_Socrates"
"Eragon, Eldest & Brisingr (Inheritance, #1-3)","9780375846151","4.2","Christopher Paolini","English","1952","Knopf Books for Young Readers","September 20th 2008","['Fantasy', 'Young Adult', 'Fiction', 'Fantasy', 'Dragons', 'Fantasy', 'Magic']","https://www.goodreads.com/book/show/2479827.Eragon_Eldest_Brisingr"
"A Taint In The Blood (Kate Shugak, #14)","9780312985653","4.22","Dana Stabenow","English","352","St. Martin's Paperbacks","August 30th 2005","['Mystery', 'Fiction', 'Mystery', 'Crime']","https://www.goodreads.com/book/show/271294.A_Taint_In_The_Blood"
"Jarhead : A Marine's Chronicle of the Gulf War and Other Battles","9780743287210","3.64","Anthony Swofford","English","260","Scribner","November 11th 2005","['Nonfiction', 'War', 'War', 'Military', 'Autobiography', 'Memoir', 'History', 'Biography']","https://www.goodreads.com/book/show/75060.Jarhead_"
"Making Rounds with Oscar: The Extraordinary Gift of an Ordinary Cat","9781401323233","3.99","David Dosa","English","240","Hachette Books","February 2nd 2010","['Nonfiction', 'Animals', 'Animals', 'Cats', 'Autobiography', 'Memoir', 'Biography', 'Medical', 'Death', 'Inspirational', 'Adult', 'Health', 'Medicine']","https://www.goodreads.com/book/show/6480137-making-rounds-with-oscar"
"Germs, Genes, & Civilization: How Epidemics Shaped Who We Are Today","-1","3.68","David P. Clark","English","304","","","['Nonfiction', 'Science', 'History', 'Science', 'Biology', 'Medical']","https://www.goodreads.com/book/show/8887488-germs-genes-civilization"
"Bleachers","9780099468196","3.46","John Grisham","English","229","Arrow","July 15th 2004","['Fiction', 'Sports and Games', 'Sports', 'Football']","https://www.goodreads.com/book/show/5347.Bleachers"
"The Darkest Whisper (Lords of the Underworld #4)","9780373773923","4.33","Gena Showalter","English","406","HQN Books","September 1st 2009","['Romance', 'Paranormal Romance', 'Fantasy', 'Paranormal', 'Romance', 'Paranormal', 'Demons', 'Fantasy']","https://www.goodreads.com/book/show/5509920-the-darkest-whisper"
"Fool's Errand (Tawny Man, #1)","9780006486015","4.29","Robin Hobb","English","661","Voyager","2002","['Fantasy', 'Fiction', 'Fantasy', 'Epic Fantasy', 'Fantasy', 'High Fantasy']","https://www.goodreads.com/book/show/68488.Fool_s_Errand"
"The Book Thief","-1","4.36","Markus Zusak","English","554","Random House","2008","['Historical', 'Historical Fiction', 'Fiction', 'Young Adult']","https://www.goodreads.com/book/show/20875244-the-book-thief"
"Siege  (As The World Dies, #3)","-1","4.15","Rhiannon Frater","English","416","Createspace","August 13th 2009","['Horror', 'Zombies', 'Horror', 'Apocalyptic', 'Post Apocalyptic', 'Science Fiction', 'Dystopia', 'Fiction']","https://www.goodreads.com/book/show/6718719-siege"
