"Book Title","ISBN","Rating","Author","Language","Pages","Publication","Publish Date","Genres","Book URL"
"The Influence of Darwin on Philosophy and Other Essays","9781573921374","3.95","John Dewey","English","309","Prometheus Books","May 1st 1997","['Philosophy', 'Science', 'Education', 'Writing', 'Essays']","https://www.goodreads.com/book/show/401159.The_Influence_of_Darwin_on_Philosophy_and_Other_Essays"
"The School and Society","9781428615168","3.25","John Dewey","English","132","Kessinger Publishing","May 26th 2006","['Education', 'Philosophy', 'Nonfiction', 'Reference', 'Research', 'Social Science', 'Classics']","https://www.goodreads.com/book/show/520111.The_School_and_Society"
"Ethics","9781406703962","4.17","John Dewey","","804","Landor Press","March 15th 2007","['Philosophy']","https://www.goodreads.com/book/show/2638766-ethics"
"The Child and the Curriculum","-1","3.78","John Dewey","English","[]","","March 24th 2011","['Education', 'Teaching', 'Nonfiction', 'The United States Of America']","https://www.goodreads.com/book/show/10987189-the-child-and-the-curriculum"
"Studies In Logical Theory","9780404591298","2.86","John Dewey","English","388","AMS Press","December 31st 1980","['Philosophy', 'Science', 'Philosophy', 'Logic', 'Classics']","https://www.goodreads.com/book/show/4438496-studies-in-logical-theory"
"The Picture of Dorian Gray","9780375751516","4.06","Oscar Wilde","English","254","Random House: Modern Library","June 1st 1998","['Classics', 'Fiction', 'Horror', 'Fantasy', 'Literature']","https://www.goodreads.com/book/show/5297.The_Picture_of_Dorian_Gray"
"Dracula","9780393970128","3.98","Bram Stoker","English","488","Norton","May 12th 1986","['Classics', 'Horror', 'Fiction', 'Fantasy', 'Paranormal', 'Vampires', 'Gothic', 'Fantasy', 'Paranormal', 'Literature', 'Fantasy', 'Supernatural', 'Literature', '19th Century']","https://www.goodreads.com/book/show/17245.Dracula"
"The Importance of Being Earnest","9781580495806","4.17","Oscar Wilde","English","76","Prestwick House Inc.","January 1st 2005","['Classics', 'Plays', 'Fiction', 'Drama', 'Humor', 'Literature']","https://www.goodreads.com/book/show/92303.The_Importance_of_Being_Earnest"
"The Time Machine","9780451528551","3.87","H.G. Wells","English","118","Signet Classics","October 1st 2002","['Classics', 'Science Fiction', 'Fiction', 'Science Fiction', 'Time Travel', 'Fantasy']","https://www.goodreads.com/book/show/2493.The_Time_Machine"
"The Adventures of Sherlock Holmes","9780192835086","4.3","Arthur Conan Doyle","English","339","Oxford University Press","October 22nd 1998","['Classics', 'Mystery', 'Fiction', 'Short Stories', 'Mystery', 'Crime']","https://www.goodreads.com/book/show/3590.The_Adventures_of_Sherlock_Holmes"
"Heart of Darkness","9781892295491","3.42","Joseph Conrad","English","188","Green Integer","October 1st 2003","['Classics', 'Fiction', 'Literature', 'Cultural', 'Africa', 'Academic', 'School']","https://www.goodreads.com/book/show/4900.Heart_of_Darkness"
"The Awakening","9780543898081","3.63","Kate Chopin","English","195","Elibron Classics","2006","['Classics', 'Fiction', 'Feminism', 'Academic', 'School', 'Literature']","https://www.goodreads.com/book/show/58345.The_Awakening"
"Tess of the D'Urbervilles","9780141439594","3.78","Thomas Hardy","English","518","Penguin Classics","January 30th 2003","['Classics', 'Fiction', 'Literature', 'Romance', 'Historical', 'Historical Fiction']","https://www.goodreads.com/book/show/32261.Tess_of_the_D_Urbervilles"
"The War of the Worlds","9780375759239","3.8","H.G. Wells","English","192","Modern Library","March 12th 2002","['Classics', 'Science Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Literature']","https://www.goodreads.com/book/show/8909.The_War_of_the_Worlds"
"The Turn of the Screw","9780140620610","3.45","Henry James","English","131","Penguin Books","1994","['Horror', 'Fiction', 'Gothic', 'Classics', 'Mystery', 'Literature', 'Literature', '19th Century']","https://www.goodreads.com/book/show/12948.The_Turn_of_the_Screw"
"The Invisible Man","9780451528520","3.63","H.G. Wells","English","192","Signet Classics","September 3rd 2002","['Classics', 'Science Fiction', 'Fiction', 'Fantasy']","https://www.goodreads.com/book/show/17184.The_Invisible_Man"
"The Yellow Wallpaper and Other Stories","9780486298573","4.03","Charlotte Perkins Gilman","English","70","Dover Publications","July 11th 1997","['Classics', 'Short Stories', 'Fiction', 'Feminism', 'Horror', 'Literature']","https://www.goodreads.com/book/show/99300.The_Yellow_Wallpaper_and_Other_Stories"
"Hunger","9780486431680","4.09","Knut Hamsun","English","134","Dover Publications","November 17th 2003","['Classics', 'Fiction', 'European Literature', 'Scandinavian Literature']","https://www.goodreads.com/book/show/32585.Hunger"
"Around the World in Eighty Days (Extraordinary Voyages, #11)","9780140449068","3.91","Jules Verne","English","252","Penguin Books","February 26th 2004","['Classics', 'Fiction', 'Adventure', 'Science Fiction', 'Cultural', 'France']","https://www.goodreads.com/book/show/54479.Around_the_World_in_Eighty_Days"
"The Jungle Books","9780451529756","4.01","Rudyard Kipling","English","368","Signet Classics","May 3rd 2005","['Classics', 'Fiction', 'Childrens', 'Fantasy']","https://www.goodreads.com/book/show/41684.The_Jungle_Books"
"The Sign of Four","9780140439076","3.95","Arthur Conan Doyle","English","129","Penguin Classics","July 5th 2001","['Classics', 'Mystery', 'Fiction', 'Mystery', 'Crime', 'Mystery', 'Detective', 'Literature', '19th Century', 'European Literature', 'British Literature', 'Audiobook', 'Thriller', 'Mystery Thriller', 'Historical', 'Historical Fiction']","https://www.goodreads.com/book/show/608474.The_Sign_of_Four"
"Green Face","9780946626922","3.95","Gustav Meyrink","English","246","Dedalus","February 25th 2015","['Fiction', 'Fantasy', 'Horror', 'Classics', 'European Literature', 'Czech Literature', 'Fantasy', 'Magic', 'Novels', 'Fantasy', 'Supernatural', 'Occult', 'European Literature', 'German Literature']","https://www.goodreads.com/book/show/575836.Green_Face"
"Jude the Obscure","9780486452432","3.81","Thomas Hardy","English","310","Dover Publications","December 1st 2006","['Fiction', 'Classics', 'Literature', 'Historical', 'Victorian', 'Literature', '19th Century', 'European Literature', 'British Literature', 'Novels', 'Historical', 'Historical Fiction', 'Classics', 'Classic Literature', 'Literary Fiction']","https://www.goodreads.com/book/show/50798.Jude_the_Obscure"
"La soirÃ©e avec Monsieur Teste","-1","4.03","Paul ValÃ©ry","French","[]","","","['Fiction', 'Cultural', 'France', 'Literature', 'Philosophy', 'Poetry', 'European Literature', 'French Literature']","https://www.goodreads.com/book/show/18112309-la-soir-e-avec-monsieur-teste"
"The Theory of the Leisure Class","9780486280622","3.91","Thorstein Veblen","English","244","Dover Publications","May 20th 1994","['Economics', 'Sociology', 'Nonfiction', 'Philosophy', 'History', 'Politics']","https://www.goodreads.com/book/show/318381.The_Theory_of_the_Leisure_Class"
"The Red Badge of Courage","9781580495868","3.22","Stephen Crane","English","170","Clayton, Del. : Prestwick House Literary Touchstone Classics,","2006","['Classics', 'Fiction', 'Historical', 'Historical Fiction', 'War', 'Literature', 'Military History', 'Civil War']","https://www.goodreads.com/book/show/35220.The_Red_Badge_of_Courage"
"Quo Vadis","9780781805506","4.14","Henryk Sienkiewicz","English","579","Hippocrene Books","2006","['Historical', 'Historical Fiction', 'Classics', 'European Literature', 'Polish Literature', 'Historical']","https://www.goodreads.com/book/show/538845.Quo_Vadis"
"The Anti-Christ","9781421270531","3.92","Friedrich Nietzsche","English","126","","","['Philosophy', 'Nonfiction', 'Religion', 'Classics', 'European Literature', 'German Literature', 'Literature', '19th Century', 'Religion', 'Atheism', 'Cultural', 'Germany', 'Religion', 'Christianity', 'Writing', 'Essays']","https://www.goodreads.com/book/show/18304.The_Anti_Christ"
"The Memoirs of Sherlock Holmes","9780192123091","4.32","Arthur Conan Doyle","English","321","Oxford University Press, USA","October 28th 1993","['Mystery', 'Classics', 'Fiction', 'Short Stories', 'Mystery', 'Crime']","https://www.goodreads.com/book/show/194373.The_Memoirs_of_Sherlock_Holmes"
"Cyrano de Bergerac","9780451528926","4.05","Edmond Rostand","English","240","Signet Classics","August 5th 2003","['Classics', 'Plays', 'Fiction', 'Drama', 'Cultural', 'France', 'Romance']","https://www.goodreads.com/book/show/15638.Cyrano_de_Bergerac"
"The Island of Dr. Moreau","9780553214321","3.72","H.G. Wells","English","153","Bantam Classics","May 1st 1994","['Science Fiction', 'Science Fiction Fantasy', 'Classics', 'European Literature', 'British Literature']","https://www.goodreads.com/book/show/29981.The_Island_of_Dr_Moreau"
"Uncle Vanya","9781406507881","3.84","Anton Chekhov","English","76","Dodo Press","June 7th 2006","['Classics', 'Cultural', 'Russia', 'Fiction', 'Literature', 'Russian Literature', 'Plays']","https://www.goodreads.com/book/show/231560.Uncle_Vanya"
"The Yellow Wall-Paper","9781558611580","4.11","Charlotte Perkins Gilman","English","64","The Feminist Press at CUNY","September 1st 1996","['Classics', 'Short Stories', 'Fiction', 'Horror', 'Feminism', 'Gothic']","https://www.goodreads.com/book/show/286957.The_Yellow_Wall_Paper"
"The Jungle Book","9780486410241","3.94","Rudyard Kipling","English","152","Dover Publications","March 24th 2000","['Classics', 'Fiction', 'Childrens', 'Fantasy']","https://www.goodreads.com/book/show/906769.The_Jungle_Book"
"The Ballad of Reading Gaol and Other Poems","9780486270722","4.2","Oscar Wilde","English","64","Dover Publications","February 29th 2012","['Poetry', 'Classics', 'Fiction', 'Literature', 'European Literature', 'Irish Literature']","https://www.goodreads.com/book/show/143514.The_Ballad_of_Reading_Gaol_and_Other_Poems"
"Capital: The Process of Capitalist Production as a Whole","9780140445701","4.16","Karl Marx","English","1152","Penguin Classics","August 27th 1992","['Economics', 'Philosophy', 'Politics', 'Nonfiction', 'History']","https://www.goodreads.com/book/show/80468.Capital"
"Hedda Gabler","9781847024695","3.79","Henrik Ibsen","English","112","Echo Library","June 1st 2006","['Plays', 'Classics', 'Drama', 'Fiction', 'Plays', 'Theatre']","https://www.goodreads.com/book/show/292275.Hedda_Gabler"
"The Interpretation of Dreams","9781566195768","3.82","Sigmund Freud","","630","Barnes & Noble","September 15th 1994","['Psychology', 'Nonfiction', 'Philosophy', 'Classics', 'Science', 'Psychology', 'Psychoanalysis']","https://www.goodreads.com/book/show/93981.The_Interpretation_of_Dreams"
"Lady Windermere's Fan","9780141197937","3.9","Oscar Wilde","English","70","Penguin Books","1995","['Plays', 'Classics', 'Drama', 'Fiction', 'Literature', '19th Century']","https://www.goodreads.com/book/show/122649.Lady_Windermere_s_Fan"
"The Country of the Pointed Firs","9780679601739","3.74","Sarah Orne Jewett","English","247","Modern Library","November 1st 2000","['Fiction', 'Classics', 'Short Stories', 'Literature', '19th Century', 'Literature', 'Novella', 'Historical', 'Historical Fiction', 'Literature', 'American', 'Womens', 'Novels']","https://www.goodreads.com/book/show/1571200.The_Country_of_the_Pointed_Firs"
"The Complete Poems of Emily Dickinson","-1","4.21","Emily Dickinson","English","770","Little, Brown And Company","1960","['Classics', 'Poetry', 'Fiction']","https://www.goodreads.com/book/show/8125919-the-complete-poems-of-emily-dickinson"
"SalomÃ©","9780486421278","3.7","Oscar Wilde","English","64","Dover Publications","August 14th 2002","['Plays', 'Classics', 'Drama', 'Fiction', 'Plays', 'Theatre']","https://www.goodreads.com/book/show/67762.Salom_"
"A Shropshire Lad","9780486264684","4.04","A.E. Housman","English","64","Dover Publications","July 1st 1990","['Poetry', 'Classics', 'Literature', 'European Literature', 'British Literature', 'Fiction', 'Literature', '19th Century', 'Historical', 'Victorian', 'War', 'War', 'World War I', 'Glbt', 'Queer']","https://www.goodreads.com/book/show/752936.A_Shropshire_Lad"
"The Ballad of Reading Gaol","-1","4.28","Oscar Wilde","","55","F.M. Buckles","1907","['Poetry', 'Classics', 'Fiction']","https://www.goodreads.com/book/show/22008780-the-ballad-of-reading-gaol"
"New Grub Street","9780140430325","3.72","George Gissing","English","560","Penguin Classics","June 24th 1976","['Classics', 'Fiction', 'Historical', 'Victorian', 'Literature', '19th Century', 'Literature']","https://www.goodreads.com/book/show/782519.New_Grub_Street"
"Arms and the Man","9781599869209","3.85","George Bernard Shaw","English","115","Fq Classics","January 27th 2007","['Plays', 'Classics', 'Drama', 'Fiction', 'Humor']","https://www.goodreads.com/book/show/383018.Arms_and_the_Man"
"Dickinson: Poems","9780679429074","4.25","Emily Dickinson","English","256","Everyman's Library","November 2nd 1993","['Poetry', 'Classics', 'Literature', '19th Century']","https://www.goodreads.com/book/show/625802.Dickinson"
"A Woman of No Importance","9780140622454","3.87","Oscar Wilde","English","96","Penguin Books","April 1st 1996","['Classics', 'Plays', 'Fiction', 'Drama', 'Plays', 'Theatre']","https://www.goodreads.com/book/show/122648.A_Woman_of_No_Importance"
"Dom Casmurro","9780850515039","4.25","Machado de Assis","Portuguese","176","Luso-Brazilian Books","February 1st 2005","['Classics', 'Fiction', 'Romance', 'Cultural', 'Brazil']","https://www.goodreads.com/book/show/82888.Dom_Casmurro"
"The Lady With the Little Dog and Other Stories, 1896-1904","9780140447873","4.22","Anton Chekhov","English","384","Penguin Classics","August 29th 2002","['Short Stories', 'Classics', 'Fiction', 'Literature', 'Russian Literature', 'Cultural', 'Russia']","https://www.goodreads.com/book/show/114599.The_Lady_With_the_Little_Dog_and_Other_Stories_1896_1904"
"Pan: From Lieutenant Thomas Glahn's Papers","9780141180670","3.91","Knut Hamsun","English","131","Penguin Classics","September 1st 1998","['Classics', 'European Literature', 'Scandinavian Literature', 'Literature', 'Literature', '19th Century']","https://www.goodreads.com/book/show/32590.Pan"
"Pudd'nhead Wilson","9780553211580","3.74","Mark Twain","English","160","Bantam Classics","1984","['Fiction', 'Classics', 'Literature', 'Humor', 'Mystery', 'Historical', 'Historical Fiction', 'Literature', 'American', 'Literature', '19th Century', 'Academic', 'School', 'Classics', 'Classic Literature']","https://www.goodreads.com/book/show/682793.Pudd_nhead_Wilson"
"Captains Courageous","9780543895882","3.88","Rudyard Kipling","English","161","Adamant Media Corporation","November 24th 2006","['Classics', 'Fiction', 'Adventure', 'Literature', 'Historical', 'Historical Fiction', 'Young Adult', 'Childrens', 'Historical', 'Literature', '19th Century', 'Novels']","https://www.goodreads.com/book/show/34057.Captains_Courageous"
"LÃ -Bas","9780486228372","3.96","Joris-Karl Huysmans","English","287","Dover Publications","February 17th 2011","['Fiction', 'Cultural', 'France', 'Horror', 'European Literature', 'French Literature', 'Literature']","https://www.goodreads.com/book/show/315298.L_Bas"
"The Prisoner of Zenda","9780140621310","3.86","Anthony Hope","English","157","Penguin Books","October 27th 1994","['Classics', 'Fiction', 'Adventure', 'Historical', 'Historical Fiction', 'Romance', 'Fantasy', 'Novels', 'Literature', '19th Century', 'Historical', 'Literature']","https://www.goodreads.com/book/show/54492.The_Prisoner_of_Zenda"
"The Story of the Treasure Seekers (Bastable Children, #1)","9780140367065","3.93","E. Nesbit","English","256","Puffin","February 1st 1994","['Classics', 'Childrens', 'Fiction', 'Fantasy', 'Adventure', 'Young Adult', 'Childrens', 'Juvenile', 'Childrens', 'Middle Grade', 'Childrens', 'Childrens Classics', 'Literature', '19th Century']","https://www.goodreads.com/book/show/444374.The_Story_of_the_Treasure_Seekers"
"The Golden Bough","9780684826301","4.02","James George Frazer","English","880","Touchstone Books","December 1st 1995","['History', 'Classics', 'Nonfiction', 'Philosophy', 'Fantasy', 'Mythology', 'Reference']","https://www.goodreads.com/book/show/408862.The_Golden_Bough"
"Effi Briest","9780140441901","3.23","Theodor Fontane","English","272","Penguin Books Ltd","November 18th 1976","['Classics', 'European Literature', 'German Literature', 'Fiction', 'Academic', 'School']","https://www.goodreads.com/book/show/442296.Effi_Briest"
